COUNTRY,DT_REF,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FOG,RAIN,SNOW,HAIL,THUNDER,TORNADO
UNITED KINGDOM,2019-03-21,493.0,436.0,10118.0,"","",95.0,160.5,"",545.0,459.5,"","",0,0,0,0,0,0
AUSTRIA,2019-09-23,534.9847328244275,485.51145038167937,10144.988095238095,9245.873949579833,109.27027027027027,41.292307692307695,85.48461538461538,280.3,619.4809160305343,463.51145038167937,32.586206699239796,"",1,1,1,0,0,0
WESTERN SAHARA,2019-08-22,757.0,630.6666666666666,10113.0,10097.5,45.5,154.0,195.66666666666666,241.5,836.0,690.3333333333334,"","",0,0,0,0,0,0
CUBA,2019-01-26,744.3333333333334,680.6666666666666,10173.333333333334,10124.333333333334,51.5,58.72727272727273,113.54545454545455,180.0,831.9166666666666,676.8333333333334,185.0,"",1,1,0,0,0,0
TAJIKISTAN,2019-12-27,337.8709677419355,150.48387096774192,10212.1,9114.846153846154,229.3684210526316,55.95454545454545,88.27272727272727,233.0,467.741935483871,241.4516129032258,"",27.5,0,0,0,0,0,0
SPAIN,2019-07-22,726.75,588.0,10181.333333333334,9502.75,77.54545454545455,131.41666666666666,192.41666666666666,266.3333333333333,784.5,680.6666666666666,"","",1,1,0,0,0,0
BAHAMAS THE,2019-06-07,841.0,750.5,10135.0,"",76.0,56.0,94.0,"",907.0,768.0,7.0,"",0,1,0,0,0,0
MACAU,2019-09-11,854.0,774.0,"","",68.0,47.0,80.0,"",885.0,802.0,"","",0,0,0,0,0,0
EGYPT,2019-12-13,602.1739130434783,421.7826086956522,10163.066666666668,"",56.43478260869565,75.1304347826087,126.73913043478261,"",695.8695652173913,511.4347826086956,24.0,"",0,0,0,0,0,0
SAUDI ARABIA,2019-02-10,643.1290322580645,497.6774193548387,10142.8,9347.142857142857,59.16129032258065,74.80645161290323,143.32258064516128,275.0,735.741935483871,556.2903225806451,6.0,"",0,1,0,0,1,0
PAKISTAN,2019-12-03,582.2222222222222,389.05555555555554,10169.047619047618,9413.0,30.88888888888889,20.11111111111111,54.964285714285715,"",718.6944444444445,465.80555555555554,"","",1,0,0,0,0,0
NETHERLANDS ANTILLES,2019-08-12,845.75,749.25,10145.0,10136.0,82.0,125.0,163.5,224.25,898.75,806.0,2.5,"",0,1,0,0,0,0
LATVIA,2019-07-01,680.3333333333334,541.4166666666666,10032.380952380952,9942.619047619048,115.8695652173913,135.66666666666666,186.66666666666666,290.5,733.25,609.5,"","",0,0,0,0,0,0
BOTSWANA,2019-09-10,703.3333333333334,232.66666666666666,"",9003.714285714286,66.66666666666667,37.916666666666664,74.0,"",862.0833333333334,473.0,"","",0,0,0,0,0,0
IRAN,2019-09-24,789.0947368421052,460.6736842105263,10082.5,9146.01724137931,61.11578947368421,55.25,111.67045454545455,276.0,921.1052631578947,647.9684210526316,58.0,"",1,1,0,0,0,0
MOROCCO,2019-06-23,730.8518518518518,551.1111111111111,10133.75,9728.75,67.6086956521739,68.74074074074075,131.73076923076923,141.8,823.1111111111111,619.925925925926,"","",0,0,0,0,0,0
ALGERIA,2019-06-22,881.5972222222222,429.86567164179104,10102.14705882353,9059.0,63.6551724137931,71.13888888888889,134.30434782608697,301.8,989.5,726.0555555555555,4.0,"",1,0,0,0,1,0
MIDWAY ISLANDS,2019-09-20,819.0,739.0,10098.0,10094.0,86.0,57.0,89.0,"",878.0,788.0,"","",0,1,0,0,0,0
BURMA,2019-06-16,827.4418604651163,771.3488372093024,10030.620689655172,"",38.58139534883721,19.046511627906977,32.61904761904762,200.0,883.1395348837209,747.3488372093024,61.56249976158142,"",1,1,0,1,1,0
DJIBOUTI,2019-09-22,920.0,762.0,"","",66.0,75.0,120.0,"",986.0,878.0,"","",0,0,0,0,0,0
MACAU,2019-11-19,681.0,564.0,"","",61.0,131.0,210.0,"",732.0,606.0,"","",0,0,0,0,0,0
LEBANON,2019-12-26,486.25,442.5,10070.666666666666,9528.5,48.5,80.25,130.0,275.0,518.5,444.5,179.0,"",0,1,0,0,1,0
CAYMAN ISLANDS,2019-09-25,852.0,790.5,"","",83.5,59.0,95.5,"",892.5,799.5,54.0,"",0,1,0,0,1,0
FRENCH SOUTHERN AND ANTARCTIC LANDS,2019-12-31,657.0,563.5,10167.5,10196.0,311.0,73.0,118.5,167.0,719.5,592.0,"","",0,0,0,0,0,0
MEXICO,2019-11-20,717.0260869565218,614.709090909091,10120.104166666666,9206.326923076924,87.28703703703704,50.86538461538461,97.98058252427184,314.4,815.2869565217392,608.6,27.625000536441803,"",1,1,1,0,1,0
EL SALVADOR,2019-11-05,839.8333333333334,704.0,"","",66.0,26.833333333333332,57.0,"",908.6666666666666,732.8333333333334,"","",0,0,0,0,0,0
BOSNIA AND HERZEGOVINA,2019-09-07,639.3125,596.0,10149.111111111111,9580.083333333334,75.28571428571429,41.5625,84.125,225.5,744.3125,570.9375,58.499999809265134,"",1,1,0,1,1,0
CENTRAL AFRICAN REPUBLIC,2019-01-14,788.3333333333334,589.6666666666666,10095.0,9383.0,61.666666666666664,53.0,133.0,"",882.3333333333334,688.3333333333334,"","",0,0,0,0,0,0
BENIN,2019-03-04,850.6666666666666,612.6666666666666,10104.0,9830.5,44.833333333333336,40.166666666666664,67.0,"",978.1666666666666,738.1666666666666,"","",0,0,0,0,1,0
MALI,2019-10-11,836.1538461538462,702.0769230769231,10078.181818181818,9794.636363636364,61.38461538461539,32.84615384615385,81.27272727272727,"",961.0769230769231,746.3076923076923,"","",0,1,0,0,1,0
THAILAND,2019-07-01,841.3609022556391,751.6917293233083,10060.974137931034,9924.948275862069,57.68421052631579,28.954887218045112,75.21428571428571,219.5,916.172932330827,771.8496240601504,24.095238352578782,"",1,1,0,0,1,0
TURKEY,2019-10-16,674.2898550724638,484.59420289855075,10160.80303030303,9619.62962962963,87.8768115942029,29.442028985507246,72.8913043478261,164.34,775.0144927536232,559.4927536231884,3.895833373069763,5.333333333333333,1,1,0,0,1,0
ANGOLA,2019-05-31,758.1818181818181,577.9,"","",66.5,67.63636363636364,102.63636363636364,"",813.1818181818181,651.0,"","",0,0,0,0,0,0
ESTONIA,2019-12-07,406.1304347826087,393.4347826086956,9891.736842105263,9847.052631578947,94.69565217391305,120.45454545454545,163.77272727272728,247.25,447.0,371.4347826086956,18.666666666666668,"",0,1,1,0,0,0
SLOVENIA,2019-12-10,352.95,291.6470588235294,10200.375,9597.6,153.0,43.411764705882355,92.94117647058823,204.3846153846154,441.6,265.8,41.0,353.0,1,1,1,0,0,0
NETHERLANDS ANTILLES,2019-12-25,818.75,739.75,10106.5,10098.5,85.0,104.25,154.0,229.5,869.25,789.5,"","",0,0,0,0,0,0
ALGERIA,2019-07-08,905.4657534246576,439.2173913043478,10105.085714285715,9079.833333333334,62.68333333333333,84.98630136986301,153.56521739130434,290.9,1003.5205479452055,776.1095890410959,9.333333333333334,"",0,1,0,0,1,0
GHANA,2019-08-30,792.65,737.25,10146.055555555555,"",81.7,29.6,57.3,"",859.5,738.65,11.0,"",1,1,0,0,1,0
SEYCHELLES,2019-11-14,836.0,768.0,10105.0,"",117.0,53.0,99.0,"",891.0,806.0,"","",0,0,0,0,0,0
COTE D'IVOIRE,2019-03-06,861.3333333333334,710.0,"","",51.333333333333336,54.666666666666664,109.33333333333333,"",956.0,764.0,"","",0,0,0,0,0,0
VENEZUELA,2019-03-23,798.3333333333334,697.3333333333334,"","",62.0,32.5,70.0,"",848.0,746.0,"","",0,0,0,0,0,0
FALKLAND ISLANDS (ISLAS MALVINAS),2019-11-19,504.4,403.4,9960.333333333334,9468.0,68.5,171.6,274.2,321.0,602.4,426.2,5.0,"",0,1,0,0,0,0
ROMANIA,2019-01-30,363.8780487804878,351.5064935064935,10044.598039215687,9522.777777777777,25.713333333333335,43.104294478527606,76.4472049689441,163.91304347826087,410.8414634146341,326.8719512195122,32.61971830985915,84.625,1,1,1,1,0,0
NIGERIA,2019-12-27,757.9166666666666,512.75,10116.833333333334,10108.4,29.25,53.25,130.9090909090909,"",884.3333333333334,630.6666666666666,"","",0,0,0,0,0,0
GUAM,2019-10-17,811.0,748.0,10111.333333333334,9965.5,96.0,50.666666666666664,119.66666666666667,181.0,862.0,765.6666666666666,35.0,"",0,1,0,0,0,0
GUAM,2019-08-23,823.6666666666666,763.0,10089.666666666666,9943.5,93.5,105.33333333333333,190.33333333333334,274.5,890.0,772.3333333333334,62.5,"",0,1,0,0,0,0
MICRONESIA,2019-05-02,845.0,763.4,10112.0,10096.5,133.8,76.2,129.6,170.0,887.8,791.8,14.0,"",0,1,0,0,0,0
BURKINA FASO,2019-05-16,883.2222222222222,682.5555555555555,10097.888888888889,9746.333333333334,67.33333333333333,51.77777777777778,77.77777777777777,"",963.2222222222222,814.0,"","",0,0,0,0,1,0
ARUBA,2019-04-26,828.0,753.0,10126.0,10122.0,92.0,183.0,229.0,311.0,878.0,799.0,"","",0,0,0,0,0,0
TOKELAU,2019-06-13,856.0,767.0,10087.0,10083.0,"",60.0,89.0,"",891.0,826.0,"","",0,0,0,0,0,0
SEYCHELLES,2019-12-31,845.0,762.0,10111.0,"",136.0,82.0,120.0,"",892.0,817.0,"","",0,0,0,0,0,0
FIJI,2019-03-26,777.7142857142857,732.7142857142857,10100.42857142857,"",129.0,74.28571428571429,115.42857142857143,190.0,832.2857142857143,730.1428571428571,47.833333333333336,"",0,1,0,0,0,0
FRENCH POLYNESIA,2019-02-23,808.0,741.8571428571429,10117.5,10087.166666666666,128.85714285714286,104.0,169.71428571428572,"",853.0,762.4285714285714,31.833333333333332,"",0,1,0,0,0,0
NETHERLANDS,2019-03-04,792.0,698.0,"","",64.0,136.5,176.5,243.0,853.0,747.0,"","",0,1,0,0,0,0
HONDURAS,2019-07-20,792.9230769230769,709.8461538461538,10129.272727272728,9712.8,64.23076923076923,64.6923076923077,124.6923076923077,200.0,890.6923076923077,708.6153846153846,15.5,"",0,1,0,1,1,0
PAKISTAN,2019-08-15,867.45,700.625,10000.947368421053,9234.481481481482,30.025,29.425,67.74285714285715,"",949.325,788.55,150.9999974568685,"",1,1,0,0,1,0
ITALY,2019-01-08,403.7173913043478,338.4927536231884,10198.666666666666,9609.291666666666,49.675438596491226,57.98461538461538,114.56349206349206,351.45454545454544,462.9855072463768,335.1376811594203,2.6027397260273974,39.36363636363637,1,1,1,0,1,0
BURUNDI,2019-05-27,761.0,684.0,"","","",60.0,181.0,"",788.0,716.0,"","",0,0,0,0,0,0
MONGOLIA,2019-09-08,520.3870967741935,328.9193548387097,10164.245901639344,8634.967213114754,273.9193548387097,71.50877192982456,116.96491228070175,"",631.0322580645161,399.33870967741933,4.0,"",1,1,0,0,0,0
UNITED KINGDOM,2019-09-26,509.5,446.5,10088.0,9952.0,"",120.0,185.5,"",567.5,462.0,21.0,"",0,0,0,0,0,0
TROMELIN ISLAND,2019-10-09,794.0,"",10179.0,10164.0,"",171.0,200.0,295.0,847.0,763.0,"","",0,0,0,0,0,0
FALKLAND ISLANDS (ISLAS MALVINAS),2019-06-08,381.8,371.0,9931.25,9678.5,180.0,98.6,157.6,"",416.8,344.2,6.0,"",0,1,0,0,0,0
ST. PIERRE AND MIQUELON,2019-07-17,572.0,549.0,10128.0,10120.0,79.0,91.0,159.0,"",662.0,518.0,7.0,"",1,0,0,0,0,0
JAPAN,2019-11-10,552.0284552845528,438.0487804878049,10134.402597402597,10008.24025974026,103.71610169491525,52.73170731707317,106.25714285714285,248.63636363636363,621.719512195122,475.1788617886179,2.0925925925925926,4.0,1,1,1,0,1,0
COMOROS,2019-01-17,853.0,757.0,10110.0,10068.0,89.0,53.5,100.0,"",896.0,788.0,"","",0,1,0,0,0,0
ARUBA,2019-08-09,857.0,768.0,10125.0,10121.0,98.0,198.0,229.0,330.0,936.0,820.0,"","",0,0,0,0,0,0
AUSTRIA,2019-04-08,468.3893129770992,403.2519083969466,10084.22619047619,9169.483333333334,73.70588235294117,42.50381679389313,79.93893129770993,285.0,555.2137404580153,398.9389312977099,10.083333333333334,513.3333333333334,1,1,1,0,1,0
GUINEA,2019-03-12,834.0,671.0,"","",26.0,30.0,120.0,"",932.0,770.0,"","",0,0,0,0,0,0
COTE D'IVOIRE,2019-01-19,809.7857142857143,704.3571428571429,10121.846153846154,9881.153846153846,52.785714285714285,37.92857142857143,78.66666666666667,"",909.1428571428571,731.5,130.0,"",0,1,0,0,1,0
KAZAKHSTAN,2019-07-23,751.3157894736842,501.9277108433735,10063.08208955224,9637.222222222223,120.57575757575758,66.25196850393701,108.65354330708661,271.75,872.0233918128655,636.3859649122807,65.0,"",1,1,0,0,1,0
ITALY,2019-07-13,739.5271317829457,624.0542635658915,10104.78947368421,9614.689655172413,62.96153846153846,64.7741935483871,138.38842975206612,264.60869565217394,821.2790697674419,655.9922480620155,15.550724527110225,"",1,1,0,1,1,0
SLOVENIA,2019-01-22,269.0,225.0,10124.75,9468.181818181818,69.29411764705883,43.88235294117647,82.6470588235294,149.76923076923077,309.25,231.95,90.1666628519694,83.7,1,1,1,0,0,0
GUADELOUPE,2019-09-09,797.0,751.0,"","",100.0,49.0,120.0,"",896.0,"",50.0,"",0,0,0,0,1,0
SEYCHELLES,2019-10-22,820.0,769.0,10096.0,"",118.0,39.0,99.0,"",887.0,777.0,12.0,"",0,1,0,0,0,0
THAILAND,2019-12-01,809.1578947368421,702.0375939849624,10119.887931034482,9981.646551724138,57.29323308270677,24.56390977443609,64.14655172413794,197.0,912.7368421052631,716.5112781954887,83.61904925391788,"",1,1,0,0,1,0
NIGERIA,2019-07-13,804.6,722.0,10161.0,10109.0,58.8,51.6,92.2,"",865.4,729.2,16.0,"",0,1,0,0,1,0
FALKLAND ISLANDS (ISLAS MALVINAS),2019-05-29,338.5,316.8333333333333,10083.4,9550.666666666666,79.0,176.33333333333334,245.16666666666666,"",366.8333333333333,286.5,9.0,4.0,0,1,1,0,0,0
NORFOLK ISLAND,2019-07-27,595.0,521.0,"","",62.0,29.0,80.0,"",644.0,536.0,"","",0,0,0,0,0,0
NIUE,2019-01-09,803.0,777.0,"","",132.0,34.0,70.0,"",860.0,768.0,4.0,"",0,1,0,0,0,0
BARBADOS,2019-11-28,827.0,738.0,"","",62.0,121.0,150.0,"",878.0,788.0,"","",0,1,0,0,0,0
OMAN,2019-03-26,791.2631578947369,596.4736842105264,10128.53125,9841.323529411764,66.57142857142857,83.94736842105263,141.05555555555554,"",894.8947368421053,708.8157894736842,14.333333333333334,"",0,0,0,0,0,0
NEW ZEALAND,2019-10-21,515.6808510638298,433.17021276595744,10033.690476190477,9907.32558139535,102.69565217391305,129.10638297872342,198.95744680851064,330.5,592.7872340425532,458.0,41.5625,"",0,1,0,0,0,0
NEW ZEALAND,2019-10-14,531.8510638297872,474.1914893617021,10107.5,9972.883720930233,105.69565217391305,110.91489361702128,163.68085106382978,275.0,584.5531914893617,467.5744680851064,7.055555555555555,"",0,1,0,0,0,0
MALTA,2019-09-08,759.0,638.0,"","",62.0,94.0,150.0,"",846.0,693.0,"","",0,0,0,0,0,0
JORDAN,2019-06-01,875.6666666666666,449.6666666666667,10080.6,9235.2,49.833333333333336,63.22222222222222,127.66666666666667,"",1003.2222222222222,773.0,"","",0,0,0,0,0,0
PAPUA NEW GUINEA,2019-04-23,851.5,746.0,10081.0,10023.0,90.5,94.0,165.5,200.0,905.0,761.0,"","",0,0,0,0,0,0
CUBA,2019-07-16,832.5833333333334,744.1666666666666,10178.0,10129.333333333334,57.0,74.33333333333333,139.25,"",912.9166666666666,762.8333333333334,4.0,"",1,1,0,0,0,0
KUWAIT,2019-09-20,939.0666666666667,454.6666666666667,10055.615384615385,"",85.28571428571429,81.73333333333333,154.13333333333333,321.0,1096.4666666666667,813.0666666666667,"","",0,0,0,0,0,0
COCOS (KEELING) ISLANDS,2019-10-21,797.0,724.0,"","",61.0,151.0,190.0,"",829.0,765.0,"","",0,0,0,0,0,0
MADAGASCAR,2019-02-21,816.6875,741.5,10121.363636363636,9884.07142857143,164.125,50.8125,113.61538461538461,"",890.75,731.125,67.79999694824218,"",0,1,0,0,1,0
VENEZUELA,2019-11-26,834.25,712.75,"","",60.333333333333336,41.0,70.0,"",896.0,765.5,"","",0,0,0,0,0,0
FRENCH GUIANA,2019-01-25,799.0,702.0,"","",71.0,59.0,120.0,"",847.0,763.0,"","",0,1,0,0,0,0
BULGARIA,2019-12-23,465.05882352941177,411.94117647058823,9934.5,9124.25,71.76470588235294,99.125,187.0625,285.5,544.2352941176471,398.8235294117647,19.11111111111111,"",1,1,1,0,0,0
DJIBOUTI,2019-10-23,875.0,745.0,"","",62.0,63.0,111.0,"",932.0,770.0,"","",0,0,0,0,0,0
POLAND,2019-04-13,382.4375,289.9875,10243.277777777777,9976.666666666666,102.88311688311688,73.9375,114.925,234.33333333333334,445.7,314.5625,4.105263157894737,281.0,1,1,1,0,0,0
GUATEMALA,2019-01-22,694.4,552.1,"","",59.375,47.1,107.9,"",820.4,550.4,"","",1,0,0,0,0,0
PAPUA NEW GUINEA,2019-07-02,784.5,704.0,10113.0,10057.0,91.0,90.5,175.0,"",842.0,716.0,4.0,"",0,1,0,0,0,0
COSTA RICA,2019-07-24,758.3333333333334,671.6666666666666,10123.0,9404.666666666666,75.66666666666667,47.666666666666664,80.0,"",859.3333333333334,663.3333333333334,17.0,"",0,1,0,0,0,0
SPAIN,2019-12-26,654.1538461538462,465.9230769230769,10208.25,9600.4,88.08333333333333,67.92307692307692,120.0,170.0,707.5384615384615,595.3846153846154,"","",0,0,0,0,0,0
EGYPT,2019-02-03,598.2307692307693,418.15384615384613,10180.578947368422,"",56.1,58.03846153846154,103.15384615384616,"",723.7692307692307,466.2307692307692,"","",1,0,0,0,0,0
GRENADA,2019-01-07,808.0,729.0,10151.0,10141.0,91.0,149.0,200.0,"",862.0,770.0,"","",0,0,0,0,0,0
CHILE,2019-04-07,596.8888888888889,479.81481481481484,10151.315789473685,9857.25,66.91304347826087,68.18518518518519,125.25925925925925,521.0,715.7777777777778,494.81481481481484,12.0,"",1,1,0,0,0,0
NETHERLANDS ANTILLES,2019-10-21,843.0,739.0,10134.5,10127.0,98.0,97.25,135.25,194.0,896.5,810.0,0.0,"",0,1,0,0,0,0
GRENADA,2019-09-28,844.0,768.0,10123.0,10113.0,81.0,91.0,150.0,"",892.0,802.0,"","",0,0,0,0,0,0
THAILAND,2019-09-07,835.015037593985,756.203007518797,10081.715517241379,9945.318965517241,59.32330827067669,28.428571428571427,72.008,214.0,915.4887218045113,767.9323308270676,25.703703809667516,"",1,1,0,0,1,0
GERMANY,2019-09-10,556.9714285714285,467.1714285714286,10174.25,"",57.92857142857143,56.17142857142857,106.7,262.09090909090907,658.0142857142857,454.84285714285716,14.0,"",1,1,0,0,0,0
TOGO,2019-08-23,767.0,729.75,10135.0,9784.75,57.875,47.625,82.375,"",847.125,705.5,8.0,"",1,1,1,0,1,0
COLOMBIA,2019-12-28,785.0,696.7857142857143,10091.142857142857,9340.217391304348,69.25,54.57142857142857,99.82142857142857,220.0,862.3214285714286,701.3214285714286,15.625,"",1,1,0,0,1,0
ANTIGUA AND BARBUDA,2019-11-12,806.5,704.0,10121.5,10103.0,104.0,39.0,111.0,"",851.0,767.5,2.0,"",0,0,0,0,0,0
MAURITIUS,2019-03-12,805.0,751.0,10129.4,9660.0,92.5,50.833333333333336,96.5,"",871.5,745.6666666666666,51.33333206176758,"",0,1,0,0,1,0
FRENCH POLYNESIA,2019-05-27,742.8571428571429,678.4285714285714,10170.666666666666,10139.666666666666,156.14285714285714,66.0,153.14285714285714,"",798.4285714285714,696.7142857142857,51.5,"",0,1,0,0,0,0
QATAR,2019-01-30,664.375,528.125,10202.333333333334,10198.4,97.5,99.0,154.875,"",716.25,622.25,0.0,"",0,1,0,0,0,0
PUERTO RICO,2019-04-13,788.3636363636364,697.0,10166.0,10170.0,98.0,57.0,153.0,255.5,835.0909090909091,746.0909090909091,"","",0,1,0,0,0,0
TROMELIN ISLAND,2019-02-09,832.0,782.0,10102.0,"","",134.0,221.0,453.0,878.0,775.0,"","",0,0,0,0,0,0
SENEGAL,2019-04-25,872.1666666666666,569.5,10109.545454545454,10075.454545454546,60.416666666666664,44.0,69.83333333333333,181.0,1028.8333333333333,727.5,"","",0,0,0,0,0,0
PANAMA,2019-01-03,832.1666666666666,708.0,10070.5,10006.0,76.8,70.0,130.0,"",900.8333333333334,740.0,"","",0,0,0,0,0,0
BANGLADESH,2019-07-17,873.5,798.5,"","",26.0,31.5,70.0,"",941.0,797.0,"","",0,0,0,0,0,0
BENIN,2019-04-29,855.6666666666666,750.0,10089.0,9815.833333333334,58.333333333333336,69.5,109.33333333333333,"",973.3333333333334,782.6666666666666,4.0,"",0,1,0,0,1,0
MALAYSIA,2019-04-28,822.6896551724138,767.1379310344828,10099.65,9992.105263157895,65.48148148148148,29.24137931034483,86.37037037037037,"",889.5172413793103,760.551724137931,53.058821958654065,"",0,1,0,0,1,0
DOMINICA,2019-05-06,817.0,684.0,10161.5,10147.5,91.5,90.0,114.5,250.5,866.5,743.5,8.0,"",0,1,0,0,0,0
SENEGAL,2019-11-05,867.0833333333334,658.5,10122.181818181818,10087.90909090909,60.25,39.166666666666664,69.08333333333333,"",996.1666666666666,752.9166666666666,"","",0,0,0,0,0,0
ECUADOR,2019-08-03,710.6428571428571,633.2142857142857,"","",66.07142857142857,69.3076923076923,132.92307692307693,"",797.2142857142857,652.0714285714286,24.6,"",1,1,0,0,1,0
PHILIPPINES,2019-07-01,806.6,761.94,10075.12,9964.951219512195,78.62,51.89795918367347,86.42857142857143,251.0,866.56,760.5,63.28000030517578,"",1,1,0,0,1,0
MOLDOVA,2019-10-15,559.2941176470588,517.4117647058823,10207.9375,10039.5625,55.11764705882353,35.857142857142854,56.214285714285715,"",682.1176470588235,474.05882352941177,"","",1,1,0,0,0,0
JORDAN,2019-07-07,830.1666666666666,522.0,10039.0,9189.2,52.5,79.33333333333333,159.0,"",973.1666666666666,674.8333333333334,"","",0,0,0,0,0,0
JORDAN,2019-11-25,583.4444444444445,336.8333333333333,10168.6,9272.2,47.333333333333336,45.22222222222222,83.88888888888889,"",721.8888888888889,442.3333333333333,"","",0,0,0,0,0,0
TOGO,2019-12-16,821.375,540.75,10095.5,9749.0,51.75,37.75,63.5,"",949.625,697.25,"","",0,0,0,0,0,0
BENIN,2019-06-15,799.3333333333334,734.3333333333334,10129.5,9852.833333333334,58.166666666666664,34.333333333333336,70.0,"",881.8333333333334,731.1666666666666,40.5,"",0,1,0,0,0,0
CHILE,2019-04-12,549.25,457.67857142857144,10116.25,9823.57142857143,61.5,65.21428571428571,149.07142857142858,411.85714285714283,658.9285714285714,471.82142857142856,3.0,"",1,1,0,0,0,0
BANGLADESH,2019-09-15,848.1176470588235,794.4705882352941,10056.969696969696,10038.69696969697,31.0,11.0,26.96875,"",922.7352941176471,802.2352941176471,94.0,"",0,1,0,0,1,0
ZAMBIA,2019-06-20,583.0,403.0,"","",130.0,62.0,150.0,"",730.0,464.0,"","",0,0,0,0,0,0
MOZAMBIQUE,2019-12-25,848.0625,736.4375,10098.454545454546,9343.0,118.25,62.75,121.2,241.0,935.875,761.4375,16.0,"",0,1,0,0,1,0
UNITED STATES,2019-06-11,680.7649962034928,520.8097995545658,10172.910371318821,9749.893879565647,96.77715355805243,60.236150424585524,133.68559670781892,214.8322454308094,796.7084282460137,567.2886441321687,39.756183818035325,"",1,1,1,0,1,0
ZAMBIA,2019-01-19,724.0,664.0,"","",133.0,45.0,99.0,"",842.0,651.0,12.0,"",0,1,0,0,1,0
NEW ZEALAND,2019-05-06,556.5897435897435,516.6666666666666,10289.057142857142,10178.285714285714,89.13636363636364,59.56410256410256,94.05128205128206,"",623.8205128205128,483.56410256410254,4.375,"",1,1,0,0,0,0
ANTIGUA AND BARBUDA,2019-11-29,794.0,737.0,10111.0,10094.0,89.0,11.5,51.0,"",873.5,738.5,"","",0,1,0,0,0,0
AUSTRIA,2019-11-12,364.7348484848485,345.53435114503816,10090.845238095239,9156.508333333333,38.45161290322581,38.86259541984733,81.29770992366412,375.75,409.25,334.0833333333333,40.0989007635431,36.5,1,1,1,0,0,0
CAMEROON,2019-11-19,834.0,664.0,10086.0,9601.333333333334,68.4,28.0,66.2,"",943.6,706.0,"","",0,1,0,0,1,0
GRENADA,2019-08-16,840.0,770.0,10149.0,10139.0,71.0,104.0,150.0,"",889.0,774.0,4.0,"",0,1,0,0,0,0
CHILE,2019-01-02,612.4827586206897,452.6551724137931,10145.714285714286,9862.954545454546,68.68,98.58620689655173,163.0344827586207,292.85714285714283,713.2068965517242,507.37931034482756,3.0,"",0,1,0,0,0,0
NIGERIA,2019-10-20,784.4285714285714,721.0714285714286,10122.142857142857,10099.333333333334,59.42857142857143,42.0,87.07142857142857,"",851.0,718.4615384615385,166.66666666666666,"",0,1,0,0,1,0
KUWAIT,2019-08-03,1033.4,417.1333333333333,9955.23076923077,"",97.71428571428571,88.6,128.06666666666666,220.0,1175.2666666666667,910.0,"","",0,0,0,0,0,0
RUSSIA,2019-12-15,116.75317185697808,73.26443418013857,10197.906447534766,9935.288723667905,117.67405475880052,54.412596401028274,78.94594594594595,191.8125,169.0796766743649,49.8242774566474,3.542416459796974,90.81751824817518,1,1,1,0,1,0
KUWAIT,2019-10-11,878.1875,635.375,10097.285714285714,"",74.85714285714286,45.6875,78.875,"",1005.1875,774.125,"","",0,0,0,0,0,0
COCOS (KEELING) ISLANDS,2019-04-23,797.0,768.0,"","",52.0,174.0,260.0,330.0,835.0,766.0,"","",0,1,0,0,0,0
OMAN,2019-12-01,728.6923076923077,560.4615384615385,10161.7,9945.4,69.66666666666667,51.53846153846154,101.53846153846153,"",817.8461538461538,638.1538461538462,"","",0,0,0,0,0,0
ST. KITTS AND NEVIS,2019-03-07,798.5,679.5,10184.0,10129.0,94.0,126.0,165.0,"",835.5,732.0,17.0,"",0,0,0,0,0,0
SPAIN,2019-05-23,680.1538461538462,537.5384615384615,10175.0,9574.8,104.25,134.84615384615384,187.3846153846154,337.6,742.7692307692307,624.4615384615385,2.0,"",1,1,0,0,0,0
HONDURAS,2019-06-02,818.5,739.2142857142857,10095.2,9685.444444444445,68.85714285714286,53.0,123.78571428571429,265.5,896.1428571428571,731.5,10.0,"",0,1,0,0,1,0
FIJI,2019-06-24,783.2,735.4,10157.4,10129.777777777777,154.83333333333334,70.66666666666667,104.26666666666667,"",840.0,721.4,31.2,"",0,1,0,0,0,0
SPAIN,2019-10-06,721.5384615384615,590.3076923076923,10178.25,9582.0,90.91666666666667,109.76923076923077,156.6153846153846,243.0,782.6923076923077,674.8461538461538,"","",0,1,0,0,0,0
MARTINIQUE,2019-06-20,835.0,757.0,"","",65.0,139.0,181.0,"",878.0,797.0,6.0,"",0,0,0,0,0,0
LESOTHO,2019-02-03,677.0,590.0,"","",59.0,63.0,120.0,"",734.0,608.0,"","",0,1,0,0,1,0
VIETNAM,2019-10-30,760.8918918918919,662.6756756756756,10118.413793103447,9946.333333333334,97.72972972972973,56.096774193548384,89.90322580645162,267.0,837.3243243243244,694.3783783783783,94.91666928927104,"",1,1,0,0,1,0
COLOMBIA,2019-06-18,797.8928571428571,691.2142857142857,10104.642857142857,9444.0,69.89285714285714,64.42857142857143,116.21428571428571,267.5,866.3571428571429,711.1785714285714,7.0,"",1,1,0,0,1,0
MIDWAY ISLANDS,2019-12-25,678.0,598.0,10106.0,10103.0,96.0,76.0,140.0,171.0,739.0,640.0,"","",0,1,0,0,0,0
ANGOLA,2019-09-21,821.7777777777778,598.875,"","",69.33333333333333,68.88888888888889,105.44444444444444,"",863.1111111111111,761.0,"","",0,0,0,0,0,0
